Source,Target,Type
3174,3312,Directed
3174,704,Directed
3174,3041,Directed
3174,797,Directed
3174,1520,Directed
151,2253,Directed
152,1322,Directed
152,576,Directed
152,1751,Directed
152,1155,Directed
152,641,Directed
152,939,Directed
152,761,Directed
152,252,Directed
152,705,Directed
152,2513,Directed
152,2761,Directed
152,1244,Directed
152,780,Directed
152,2025,Directed
152,1911,Directed
152,1483,Directed
152,3427,Directed
152,2342,Directed
152,2029,Directed
152,1487,Directed
152,2346,Directed
152,2774,Directed
152,791,Directed
153,2988,Directed
153,3855,Directed
153,3133,Directed
153,1223,Directed
153,699,Directed
153,800,Directed
153,1210,Directed
153,567,Directed
153,427,Directed
153,3506,Directed
153,39,Directed
154,2338,Directed
155,377,Directed
155,1521,Directed
155,1547,Directed
155,1561,Directed
155,1675,Directed
155,2602,Directed
155,1580,Directed
155,2198,Directed
155,2391,Directed
155,1870,Directed
155,3497,Directed
155,2582,Directed
155,1035,Directed
155,1346,Directed
155,2991,Directed
156,592,Directed
156,3541,Directed
157,3229,Directed
157,1864,Directed
157,626,Directed
157,1868,Directed
157,516,Directed
157,3076,Directed
157,753,Directed
157,187,Directed
157,3468,Directed
157,2116,Directed
157,203,Directed
157,2884,Directed
157,831,Directed
157,1268,Directed
157,1067,Directed
157,2860,Directed
157,1419,Directed
157,160,Directed
157,434,Directed
157,3023,Directed
157,1262,Directed
159,445,Directed
159,692,Directed
159,1902,Directed
159,2748,Directed
159,2145,Directed
160,1863,Directed
160,3254,Directed
160,798,Directed
160,235,Directed
160,2528,Directed
160,177,Directed
160,681,Directed
160,1640,Directed
160,1214,Directed
160,3318,Directed
160,2620,Directed
160,1158,Directed
160,995,Directed
160,1111,Directed
160,2117,Directed
160,2118,Directed
160,872,Directed
160,1053,Directed
160,819,Directed
160,1228,Directed
160,1620,Directed
160,2751,Directed
160,2008,Directed
160,1652,Directed
160,2753,Directed
160,1727,Directed
160,947,Directed
160,202,Directed
160,259,Directed
160,2885,Directed
160,260,Directed
160,3138,Directed
160,425,Directed
160,1792,Directed
160,3615,Directed
160,2209,Directed
160,2895,Directed
160,3881,Directed
160,2471,Directed
160,3619,Directed
160,2035,Directed
160,889,Directed
160,1987,Directed
160,2157,Directed
161,442,Directed
161,1231,Directed
161,3513,Directed
161,3016,Directed
161,269,Directed
161,2275,Directed
161,1029,Directed
161,925,Directed
161,1589,Directed
162,2363,Directed
163,3417,Directed
2650,882,Directed
2650,2524,Directed
2867,600,Directed
2867,1426,Directed
2867,2665,Directed
2867,3381,Directed
2867,3056,Directed
2867,1125,Directed
164,2110,Directed
164,3007,Directed
165,1464,Directed
166,2200,Directed
166,1017,Directed
166,555,Directed
166,2637,Directed
166,617,Directed
166,1054,Directed
166,3461,Directed
167,2421,Directed
167,3106,Directed
167,2489,Directed
168,635,Directed
168,3493,Directed
168,670,Directed
168,1510,Directed
169,480,Directed
169,3745,Directed
169,2895,Directed
169,1295,Directed
169,662,Directed
169,3590,Directed
169,777,Directed
169,211,Directed
169,3795,Directed
169,3664,Directed
169,3607,Directed
1251,1576,Directed
1251,812,Directed
1251,1280,Directed
1251,1162,Directed
1251,213,Directed
1251,2720,Directed
2547,3644,Directed
2547,2665,Directed
2547,3390,Directed
2547,2670,Directed
2547,3422,Directed
2547,1996,Directed
2547,525,Directed
2547,2310,Directed
2547,2176,Directed
2547,3580,Directed
2547,3364,Directed
2547,1582,Directed
2547,3660,Directed
2547,398,Directed
2547,1887,Directed
2547,3785,Directed
2547,1347,Directed
2547,1169,Directed
2547,600,Directed
2547,363,Directed
2547,777,Directed
2547,551,Directed
2547,1481,Directed
2547,2589,Directed
2547,3052,Directed
172,2511,Directed
172,3460,Directed
172,1529,Directed
172,312,Directed
172,261,Directed
172,862,Directed
172,2896,Directed
172,1315,Directed
173,1058,Directed
173,2221,Directed
173,2527,Directed
174,1628,Directed
174,2008,Directed
174,3254,Directed
1252,769,Directed
1252,2409,Directed
1252,1325,Directed
1252,2970,Directed
1252,1726,Directed
1252,1795,Directed
176,881,Directed
176,3311,Directed
176,3294,Directed
176,3579,Directed
177,2710,Directed
177,3846,Directed
177,2130,Directed
1898,758,Directed
1898,1625,Directed
1898,1616,Directed
1898,776,Directed
1898,1539,Directed
179,1593,Directed
3556,1955,Directed
3556,3464,Directed
3556,2788,Directed
3556,3543,Directed
3556,2079,Directed
3556,3117,Directed
3556,3478,Directed
3556,2784,Directed
182,726,Directed
182,655,Directed
182,1961,Directed
182,307,Directed
182,1748,Directed
182,1177,Directed
182,1443,Directed
182,1198,Directed
182,3534,Directed
182,2126,Directed
183,2659,Directed
183,564,Directed
183,3038,Directed
183,2171,Directed
183,3844,Directed
183,345,Directed
183,1702,Directed
183,529,Directed
183,2802,Directed
183,3525,Directed
183,3267,Directed
183,1595,Directed
183,1177,Directed
183,1840,Directed
183,547,Directed
183,1073,Directed
183,1673,Directed
183,3156,Directed
183,3157,Directed
183,566,Directed
183,1984,Directed
183,3238,Directed
183,3826,Directed
184,2001,Directed
185,2008,Directed
185,1640,Directed
185,1620,Directed
185,2471,Directed
185,3254,Directed
186,2339,Directed
186,1421,Directed
186,2312,Directed
186,1489,Directed
186,1854,Directed
186,2166,Directed
186,2233,Directed
186,1415,Directed
186,2340,Directed
186,3265,Directed
186,1714,Directed
186,1743,Directed
187,3229,Directed
187,1864,Directed
187,1992,Directed
187,1633,Directed
187,626,Directed
187,1268,Directed
187,516,Directed
187,2674,Directed
187,3076,Directed
187,753,Directed
187,2435,Directed
187,1578,Directed
187,2801,Directed
187,3397,Directed
187,294,Directed
187,3468,Directed
187,2116,Directed
187,937,Directed
187,536,Directed
187,355,Directed
187,2929,Directed
187,3601,Directed
187,203,Directed
187,2884,Directed
187,831,Directed
187,2640,Directed
187,1067,Directed
187,2860,Directed
187,2833,Directed
187,1419,Directed
187,2835,Directed
187,2027,Directed
187,1362,Directed
187,961,Directed
187,434,Directed
187,1254,Directed
187,2217,Directed
187,3023,Directed
187,1262,Directed
187,2846,Directed
188,1987,Directed
188,2885,Directed
188,1053,Directed
188,3718,Directed
189,2162,Directed
189,3472,Directed
189,3108,Directed
189,2150,Directed
190,1130,Directed
190,1381,Directed
190,2323,Directed
190,3068,Directed
190,2639,Directed
190,3061,Directed
191,538,Directed
191,2555,Directed
191,826,Directed
191,2952,Directed
191,884,Directed
191,3559,Directed
191,3757,Directed
191,851,Directed
192,266,Directed
192,2629,Directed
192,957,Directed
192,1690,Directed
192,3482,Directed
192,1133,Directed
192,797,Directed
192,2407,Directed
192,2886,Directed
192,2548,Directed
192,2939,Directed
192,868,Directed
192,3312,Directed
192,933,Directed
192,66,Directed
192,1301,Directed
192,3290,Directed
192,1070,Directed
193,1061,Directed
194,528,Directed
194,2493,Directed
194,2170,Directed
1168,1791,Directed
196,3162,Directed
196,3399,Directed
196,1825,Directed
196,1028,Directed
196,1871,Directed
196,2034,Directed
196,679,Directed
196,962,Directed
196,195,Directed
197,3362,Directed
197,3801,Directed
197,2797,Directed
198,208,Directed
198,1098,Directed
198,1534,Directed
198,1757,Directed
198,2092,Directed
199,718,Directed
200,300,Directed
2638,1206,Directed
2638,2765,Directed
201,859,Directed
201,1913,Directed
201,728,Directed
201,379,Directed
201,73,Directed
201,360,Directed
201,2967,Directed
201,1449,Directed
201,1933,Directed
201,1491,Directed
201,2382,Directed
201,1271,Directed
201,632,Directed
201,3355,Directed
201,3262,Directed
201,298,Directed
202,798,Directed
202,681,Directed
202,1214,Directed
202,3318,Directed
202,2117,Directed
202,2118,Directed
202,1053,Directed
202,819,Directed
202,2751,Directed
202,2753,Directed
202,2885,Directed
202,3138,Directed
202,425,Directed
202,1792,Directed
202,1727,Directed
202,2209,Directed
202,3619,Directed
202,3881,Directed
202,2035,Directed
202,1987,Directed
202,2157,Directed
203,1864,Directed
203,2884,Directed
203,434,Directed
203,1268,Directed
203,516,Directed
203,3023,Directed
203,1067,Directed
203,536,Directed
203,1262,Directed
203,2929,Directed
204,3573,Directed
205,765,Directed
206,1718,Directed
206,3707,Directed
206,1719,Directed
206,1540,Directed
206,3761,Directed
207,3047,Directed
208,2159,Directed
208,3416,Directed
208,540,Directed
208,1668,Directed
208,3104,Directed
208,2955,Directed
208,2446,Directed
208,3129,Directed
208,1757,Directed
209,1940,Directed
209,3011,Directed
2555,538,Directed
2555,291,Directed
2555,2555,Directed
2555,826,Directed
2555,318,Directed
2555,2142,Directed
2555,390,Directed
2555,3708,Directed
2555,421,Directed
2555,3622,Directed
2555,3559,Directed
2555,739,Directed
2555,633,Directed
2555,1588,Directed
2555,851,Directed
2555,2952,Directed
211,3530,Directed
211,3038,Directed
211,1443,Directed
211,342,Directed
211,2553,Directed
211,1157,Directed
211,3401,Directed
211,1159,Directed
211,1397,Directed
211,1280,Directed
211,3326,Directed
211,762,Directed
211,3122,Directed
211,819,Directed
211,2751,Directed
211,2455,Directed
211,2821,Directed
211,3797,Directed
211,3394,Directed
211,1184,Directed
211,2524,Directed
211,843,Directed
211,2035,Directed
211,1856,Directed
211,1257,Directed
211,2777,Directed
211,1139,Directed
211,965,Directed
211,1084,Directed
212,3551,Directed
212,2692,Directed
212,3465,Directed
212,1705,Directed
212,3658,Directed
212,678,Directed
213,3690,Directed
213,3306,Directed
213,1280,Directed
213,876,Directed
213,1694,Directed
213,492,Directed
213,3335,Directed
1907,597,Directed
1907,796,Directed
1907,406,Directed
1907,1463,Directed
1907,2302,Directed
1907,3230,Directed
215,2204,Directed
215,499,Directed
215,2022,Directed
215,1816,Directed
215,3278,Directed
217,3577,Directed
217,872,Directed
217,1738,Directed
217,1183,Directed
217,3083,Directed
218,655,Directed
218,807,Directed
218,1355,Directed
218,2701,Directed
218,3103,Directed
218,301,Directed
219,2496,Directed
220,3341,Directed
220,2812,Directed
220,1708,Directed
220,3488,Directed
220,3446,Directed
220,3665,Directed
220,2235,Directed
220,585,Directed
221,635,Directed
221,3493,Directed
221,738,Directed
221,2132,Directed
222,3630,Directed
222,3489,Directed
222,1484,Directed
222,2499,Directed
222,1762,Directed
222,1879,Directed
222,1687,Directed
222,1632,Directed
222,1917,Directed
222,2004,Directed
222,424,Directed
222,3193,Directed
222,3042,Directed
222,3391,Directed
222,2631,Directed
3118,2841,Directed
3118,2923,Directed
3118,1340,Directed
3118,1891,Directed
3118,3005,Directed
3118,1939,Directed
3118,3825,Directed
3627,2988,Directed
3627,1223,Directed
3627,699,Directed
3627,800,Directed
3627,1210,Directed
3627,3800,Directed
3627,567,Directed
3627,39,Directed
223,895,Directed
223,1039,Directed
223,955,Directed
223,2796,Directed
224,1044,Directed
224,655,Directed
224,807,Directed
224,2553,Directed
224,3119,Directed
224,3597,Directed
224,301,Directed
225,1922,Directed
225,1923,Directed
225,2524,Directed
225,899,Directed
225,819,Directed
225,1184,Directed
225,1084,Directed
226,1518,Directed
3432,3432,Directed
3432,3285,Directed
227,1170,Directed
227,1045,Directed
227,2403,Directed
227,1793,Directed
227,2953,Directed
227,591,Directed
227,3680,Directed
227,3583,Directed
227,1700,Directed
227,735,Directed
227,2504,Directed
227,2910,Directed
227,487,Directed
227,3645,Directed
227,2277,Directed
227,2898,Directed
227,604,Directed
228,438,Directed
228,2716,Directed
228,3836,Directed
228,1381,Directed
229,3029,Directed
229,1184,Directed
229,2661,Directed
229,1205,Directed
229,1961,Directed
229,1167,Directed
229,944,Directed
229,391,Directed
229,1092,Directed
229,3235,Directed
229,2365,Directed
229,2769,Directed
229,3574,Directed
229,1980,Directed
229,1696,Directed
229,342,Directed
229,2206,Directed
229,1998,Directed
229,2571,Directed
229,2109,Directed
229,2241,Directed
229,2373,Directed
229,3394,Directed
229,2724,Directed
229,460,Directed
229,3659,Directed
229,938,Directed
229,1766,Directed
229,1950,Directed
229,3122,Directed
229,1977,Directed
229,2984,Directed
229,2024,Directed
229,3519,Directed
229,1775,Directed
229,3339,Directed
229,2821,Directed
229,258,Directed
229,2799,Directed
229,1122,Directed
229,2998,Directed
229,3884,Directed
229,2478,Directed
229,3870,Directed
229,2464,Directed
229,264,Directed
229,362,Directed
229,3244,Directed
229,3651,Directed
229,672,Directed
229,3164,Directed
229,1075,Directed
229,3552,Directed
229,1399,Directed
229,2772,Directed
229,2688,Directed
229,3797,Directed
229,325,Directed
229,3883,Directed
229,2474,Directed
229,3437,Directed
229,3517,Directed
229,2449,Directed
229,3094,Directed
229,1557,Directed
229,1920,Directed
229,965,Directed
229,1497,Directed
229,2179,Directed
230,1503,Directed
230,3655,Directed
230,3294,Directed
230,2878,Directed
231,880,Directed
231,304,Directed
232,3243,Directed
232,1903,Directed
232,1735,Directed
232,1079,Directed
232,1835,Directed
232,646,Directed
2083,1797,Directed
2083,2883,Directed
2083,403,Directed
2083,295,Directed
2083,3868,Directed
2083,926,Directed
2083,2875,Directed
233,2883,Directed
234,723,Directed
235,968,Directed
235,1019,Directed
235,2373,Directed
235,571,Directed
235,915,Directed
235,306,Directed
235,1824,Directed
235,1734,Directed
235,2682,Directed
235,3590,Directed
235,3657,Directed
235,1987,Directed
235,655,Directed
235,317,Directed
235,3767,Directed
235,2751,Directed
235,37,Directed
235,1166,Directed
235,1000,Directed
236,1184,Directed
237,1165,Directed
238,1418,Directed
239,2056,Directed
240,3065,Directed
240,297,Directed
240,1257,Directed
240,2981,Directed
240,2276,Directed
240,3670,Directed
241,1856,Directed
241,3592,Directed
241,3138,Directed
241,3502,Directed
241,273,Directed
241,3525,Directed
243,2645,Directed
243,2280,Directed
243,2242,Directed
243,3450,Directed
243,480,Directed
243,786,Directed
243,940,Directed
243,2730,Directed
243,3071,Directed
243,2858,Directed
243,3000,Directed
243,709,Directed
244,763,Directed
245,455,Directed
245,2584,Directed
245,3316,Directed
245,3392,Directed
245,920,Directed
245,393,Directed
245,3135,Directed
245,1173,Directed
245,3536,Directed
245,2848,Directed
245,444,Directed
246,2891,Directed
246,1997,Directed
246,2455,Directed
246,2067,Directed
246,307,Directed
246,1221,Directed
246,3433,Directed
246,1094,Directed
246,496,Directed
246,3590,Directed
246,3408,Directed
246,2185,Directed
246,2895,Directed
246,941,Directed
246,3136,Directed
246,900,Directed
246,1846,Directed
247,3294,Directed
247,2087,Directed
248,1184,Directed
249,3207,Directed
249,1866,Directed
249,1736,Directed
249,1568,Directed
250,399,Directed
250,2847,Directed
250,1452,Directed
250,3409,Directed
250,1193,Directed
250,557,Directed
250,1792,Directed
250,2472,Directed
250,3221,Directed
250,1389,Directed
250,2344,Directed
250,275,Directed
250,3550,Directed
250,2454,Directed
250,3767,Directed
250,1370,Directed
250,2985,Directed
250,3062,Directed
250,911,Directed
251,1135,Directed
251,2533,Directed
251,3460,Directed
252,1911,Directed
252,791,Directed
252,1155,Directed
252,3427,Directed
252,2029,Directed
252,2807,Directed
252,1322,Directed
252,2346,Directed
252,1492,Directed
252,576,Directed
252,761,Directed
252,1751,Directed
252,705,Directed
252,780,Directed
252,2761,Directed
252,2049,Directed
252,3028,Directed
252,2025,Directed
39,2988,Directed
39,3855,Directed
39,2556,Directed
39,1223,Directed
39,3133,Directed
39,3814,Directed
39,699,Directed
39,800,Directed
39,3357,Directed
39,1210,Directed
39,427,Directed
39,3506,Directed
39,3329,Directed
39,567,Directed
254,2814,Directed
254,1514,Directed
254,958,Directed
254,686,Directed
254,406,Directed
254,2302,Directed
254,1783,Directed
254,3140,Directed
254,2314,Directed
254,3741,Directed
254,3492,Directed
254,711,Directed
255,3423,Directed
256,3190,Directed
256,670,Directed
256,1477,Directed
257,3316,Directed
3234,1994,Directed
3234,1875,Directed
3234,2762,Directed
3234,3031,Directed
3234,1722,Directed
258,3706,Directed
258,2226,Directed
258,3034,Directed
258,2725,Directed
258,2726,Directed
258,2769,Directed
258,768,Directed
258,882,Directed
258,3519,Directed
258,3394,Directed
258,2179,Directed
258,3775,Directed
258,3255,Directed
258,645,Directed
258,1399,Directed
258,3122,Directed
258,2984,Directed
258,2449,Directed
258,3823,Directed
258,1775,Directed
258,2306,Directed
258,2284,Directed
258,947,Directed
258,3797,Directed
258,362,Directed
258,265,Directed
258,2836,Directed
258,1920,Directed
258,3146,Directed
258,3756,Directed
259,1759,Directed
259,968,Directed
259,1019,Directed
259,2373,Directed
259,571,Directed
259,915,Directed
259,306,Directed
259,1824,Directed
259,1734,Directed
259,2682,Directed
259,3590,Directed
259,3657,Directed
259,1987,Directed
259,3800,Directed
259,655,Directed
259,317,Directed
259,3767,Directed
259,2751,Directed
259,1166,Directed
259,1000,Directed
260,1958,Directed
260,319,Directed
260,3083,Directed
260,2188,Directed
260,2732,Directed
260,1440,Directed
260,2980,Directed
260,2925,Directed
260,872,Directed
260,2150,Directed
260,2130,Directed
260,889,Directed
260,1831,Directed
260,3871,Directed
260,2536,Directed
260,2028,Directed
261,312,Directed
261,2980,Directed
261,2150,Directed
261,1054,Directed
261,2188,Directed
263,3184,Directed
263,1978,Directed
263,630,Directed
263,2385,Directed
264,1184,Directed
264,2661,Directed
264,1205,Directed
264,1961,Directed
264,447,Directed
264,3235,Directed
264,2365,Directed
264,2464,Directed
264,342,Directed
264,3244,Directed
264,3519,Directed
264,2571,Directed
264,2109,Directed
264,2241,Directed
264,2373,Directed
264,1644,Directed
264,2724,Directed
264,2976,Directed
264,460,Directed
264,3659,Directed
264,1399,Directed
264,3260,Directed
264,3122,Directed
264,764,Directed
264,2449,Directed
264,1775,Directed
264,947,Directed
264,2821,Directed
264,2363,Directed
264,2799,Directed
264,1122,Directed
264,3274,Directed
264,3394,Directed
264,2206,Directed
264,362,Directed
264,429,Directed
264,672,Directed
264,3164,Directed
264,2895,Directed
264,2772,Directed
264,2688,Directed
264,3437,Directed
264,1737,Directed
264,1497,Directed
264,1557,Directed
264,1920,Directed
264,2179,Directed
265,2524,Directed
265,2226,Directed
265,2179,Directed
265,3034,Directed
